,title,contents
943,"경기도-경기경제과학원, '2018년 원단 및 의류디자인개발 지원사업' 참가기업...","경기도와 경기경제과학원은 '2018년 원단 및 의류 디자인 개발 지원사업'을 공고하고, 사업에... 도는 지난 3년간 총319개사(2,120건)의 의류 및 텍스타일 디자인 개발을 지원해 약 220억 원에 달하는 매출..."
944,[백화점ㆍ대형마트 갑질]백화점 판매수수료 평균 29.4%…의류 42%인 곳도,"최대 판매수수료는 입점업체별로 편차가 있지만 신세계백화점은 의류 부문에서 최고 42.0%로 나타났다. 현대백화점은 생활용품ㆍ주방용품 부문에서 최고 39.0%, 롯데백화점은 구두ㆍ액세서리ㆍ패션잡화 부문에서 최고..."
945,"[공시+]아비스타, 글로벌 여성의류 쇼핑몰 ‘엔비룩’ 인수",[ 아비스타가 글로벌 여성의류 쇼핑몰을 인수하면서 온오프라인 유통 채널 다각화를 통해 수익성 개선에 나선다. 아비스타는 글로벌 여성의류 쇼핑몰인 ‘엔비룩(회사명 ‘이스트나인’)’의 지분 60% 및 경영권을...
946,"롯데, 패션전문회사 키운다","롯데백화점 GF 사업부문은 ‘겐조’를 비롯해 ‘소니아리키엘’, ‘아이그너’, ‘콜롬보(의류)’ 등... 패션 의류 PB인 ‘테(TE)’에 상품을 공급하고 있다. 설풍진 롯데지에프알 대표이사는 “롯데지에프알은..."
947,"메두사, 신제품 '스마트 헤스티아 의류건조기' 사전예약 실시",▲ ㈜메두사가 스마트 터치 방식을 탑재한 신제품 의류건조기 '헤스티아 의류건조기 MDS-JH10000(9㎏)'과 '보급형 MDS-JH10002(6㎏)' 출시기념으로 사전예약을 실시해 다양한 할인 혜택을 제공할 것이라고 21일 밝혔다. 신제품...
948,"제로투세븐 알로앤루-알퐁소, 라이크 데님 의류 출시","[ 유아동 전문 기업 제로투세븐의 베이비, 토들러 패션 브랜드 알로앤루, 알퐁소가 편안한 착용감과 스타일을 동시에 연출할 수 있는 ‘라이크 데님’ 의류를 출시했다. ‘라이크 데님’은 실제 데님과 같은 느낌을 주면서..."
949,[춘천]도심 35곳에 공공 의류수거함 설치,춘천 골목마다 볼품없이 놓여 있는 사설 의류수거함 대신 크기와 디자인이 정형화된 공공 의류수거함(사진)이 놓인다. 춘천시는 도시 미관과 위생환경 개선을 위해 이달 중순까지 주요 쓰레기집하장 35곳에 공공...
950,"유소연·김지영, 톨비스트와 의류 후원 계약","[사진톨비스트 제공] [헤럴드경제 스포츠팀정아름 기자] 글로벌세아의 계열사 ㈜S&A의 골프웨어 톨비스트(TORBIST)는 2일 유소연(28 메디필), 김지영(22)과 의류 후원 계약을 체결했다고 밝혔다. ㈜S&A 손수근..."
951,“아기엄마부터 할머니까지…의류 건조기 필수재 됐죠”,떠오른 의류 건조기를 두고 이같이 말했다. 이선미 책임은 세계 최초로 분리 세탁을 가능케 한 ‘트윈워시’ 개발에 참여하는 등 ‘빨래 전문가’로 6년째 일하고 있다. 2016년 건조기 붐을 일으킨 ‘인버터 히트펌프...
952,"코웨이, 의류 관리기 등 5개 제품 3년 연속 ‘CES 혁신상’ 수상",ㆍ '의류 관리기' 코웨이(대표 이해선)는 내년 1월 미국 라스베이거스에서 개최되는 세계 최대... 왼쪽 상단부터 '코웨이 나노직수 정수기 P-5600N' · '뷰티 플랫폼' · '액티브 액션 공기청정기' · '의류 관리기...
953,"미국 의류업체 Old Navy, 흑인 고객 인종차별(영상)",미국의 의류 및 액세서리 판매 업체 ‘Old Navy’의 직원이 방문한 고객을 흑인이란 이유로 도둑으로 모는 사건이 발생했다. 미국에 사는 제임스 콘리씨는 2일(이하 현지시간) ‘Old Navy’ 매장에 방문했다가 매우...
954,[포토] 퍼신 이승현 '2018 새로운 의류 스폰서와 함께 우승 향해 출발',"[이데일리 골프in 박태성기자] 24일 링스골프웨어(대표 송석경)가 골프여제 박인비(29.KB금융그룹), 이승현 (27.NH투자증권)과 의류 후원 계약을 체결하며 본격적인 스폰서십 마케팅을 시작했다. 링스 골프웨어는..."
955,美 섬유·의류 수출 9% 증가,및 의류 수출은 2016년에 비해 약 9% 증가한 것으로 나타났다. 전국섬유협회(National Council of Textile Organizations)가 최근 발표한 자료에 따르면 미국의 지난해 섬유 및 의류 수출은 9% 가량 증가해 총 286억 달러...
956,"이랜드리테일, 미니언즈 캐릭터 의류 선보여",이랜드리테일 미니언즈 캐릭터 의류 [스타데일리뉴스천설화 기자] 이랜드리테일이 유니버셜 스튜디오와 콜라보레이션하여 업계 최초 미니언즈 캐릭터 의류를 출시한다.   이랜드리테일은 캐주얼 브랜드...
957,"제일약품, '나눔의 행복’ 의류 및 의복 기부행사 진행","함께 의류 및 의복 기부행사를 진행했다고 6일 밝혔다. 봉사회에서는 임직원들이 자율적으로 편하게 기부할 수 있게 회사 사옥 내에 따로 기부공간을 마련했고 행사기간 내 모아진 의류와 의복을 선별, 이중 13박스를..."
958,의류매장서 옷 훔친 30대 입건,[앵커멘트]   의류매장에서 옷을 훔쳐 달아난 30대가 경찰에 붙잡혔습니다.   광주 동부경찰서는 동구 중앙로의 한 의류매장에서 진열되어 있던 코트와 가디건을 훔쳐 달아난 혐의로 30대 여성 이 모 씨를...
959,"골프웨어 마헤스, SK텔레콤 오픈2018 공식 의류 후원",[마니아리포트 정미예 기자] 온스타스의 골프웨어 브랜드 마헤스(MAHES)가 한국프로골프(KPGA) 코리안투어 SK텔레콤 오픈 2018의 공식 의류 후원 계약을 체결했다고 17일 밝혔다. 마헤스는 소수 회원 위주의...
960,"""의류 매장에 찾아온 화사한 봄""",부산 부전동 롯데백화점 부산본점은 2층 베네통 여성의류 매장에서 화사한 컬러로 변신한 다양한 봄 상품들을 선보이고 있다고 12일 밝혔다. 봄 상품들로 가득 채워진 매장에서 고객들이 쇼핑을 즐기고 있다....
961,"오윤아, 언더웨어 의류 브랜드 론칭 '사업가 변신'",폴라리스엔터테인먼트 배우 오윤아가 언더웨어 의류 브랜드를 론칭했다. 오윤아는 지난 11일 오후 6시 강남에 위치한 드레스 가든에서 ‘오 레이디’ 브랜드 론칭을 기념해 첫 번째 패션쇼를 개최했다. 이날...
962,中 젊은세대 모피의류 외면에 모피업 종사자 500만명 '한파',동물 모피를 의류 소재로 사용하는 데 대해 세계적으로 반감이 거센 가운데 중국의 경우 살아 있는... 중국 젊은 세대들 가운데 상당수가 이 영상을 본 이후 더는 모피 의류를 구입하지 않는 것으로 전해졌다. 최근 한...
963,입는순간 옷치수 재준다...의류와 IoT의 결합,입는 순간 치수를 재주는 센서내장 바디슈트가 나와 애플리케이션에 저장해 자신에게 꼭 맞는 의류를... 측정한 치수 데이터를 활용해 의류 등을 구입하면 나에게 딱 맞는 옷을 고르는 것이 가능해진 것이다. 설립자이자...
964,"의류브랜드 ‘퀵실버’ CEO, 낚시갔다 바다서 실종",스포츠 의류업체인 ‘보드라이더스’의 최고경영자 피에르 아녜스(54)가 프랑스 남서부 대서양 연안의 오스고르에서 요트를 타고 낚시를 하러 나갔다가 실종됐다. 보드라이더스는 유명 스포츠의류 브랜드...
965,"디에스티로봇, 서비스 로봇 中 공급 본격 추진···교육·의류·통신 매장 도...","4월 양산을 목표로 교육과 의류 관련 업체를 대상으로 서비스로봇 시연 등 영업활동도 활발히 추진하고 있다. 디에스티로봇의 서비스로봇은 교육분야 외에도 의류 매장, 레스토랑(주방용 로봇), 통신 매장 등 수요가..."
966,이번엔 의류업체 광고 도마 위…끊이지 않는 '인종차별',이번엔 한 의류업체가 도마에 올랐습니다. 뉴욕에서 심재우 특파원입니다. [기자] 스웨덴의 글로벌 의류업체인 H&M이 영국의 온라인 상점에서 아이들용 후드티 판매용으로 활용한 사진입니다. 백인아이의...
967,"춘천시, 35곳에 STS 의류수거함 설치",공공용 의류수거함 디자인(사진춘천시)   골목에 볼품없이 놓여 있는 의류수거함이 깔끔한 형태의 공공 수거시설로 전면 개선된다.   춘천시는 이달 중순까지 주요 쓰레기 집하장 35곳에 공공용 의류수거함을 설치한다고...
968,"美 의류업체 갭, 월가 실적 개선 전망에 5% 상승",미국 의류업체 갭(NYSE: GPS)이 월가 애널리스트들의 긍정적인 실적 전망에 힘입어 29일(현지시각) 5% 가까이 올랐다. 이날 갭은 전일 대비 4.91% 오른 32.50달러에 장을 마감했다. 올드 네이비와 갭 매장 / 블룸버그...
969,‘의류인의 밤’,미주한인의류협회(KAMA)가 5일 LA 다운타운 인터콘티넨탈 호텔에서 제 30회‘2017 의류인의 밤’ 행사를 가졌다. 이날 여성복 전문 업체‘아이리스’ 대표인 영 김과 여성복을 전문으로 취급하는‘글램’ 조 송 대표가...
970,"[유통 핫피플] ""온라인 전용 PB 의류, '가성비' 보장합니다""","김경희 G마켓 브랜드의류 팀장 …12년간 패션 분야 담당, 다양한 브랜드사와 협업 단독상품 베스트셀러 진입 '모카썸' 브랜드 직접 론칭 김경희 G마켓 브랜드의류팀장[ ""G마켓ㆍ옥션에서만 파는 브랜드 의류, 한 번 '클릭..."
971,[포토] ‘LG TROMM 스타일러’를 활용한 의류 관리법,26일 서울 성동구 레필로소피 카페에서 열린 '제1회 LG TROMM 스타일러 X 스타일링 클래스'에서 배우 손태영(왼쪽)과 국내 유명 스타일리스트 정윤기(오른쪽)가 모델들과 함께 ‘LG TROMM 스타일러’를 활용한 의류...
972,"의류 산업 수요로 공실률 낮은 동대문, 사무실 임대 인기","패션의 메카답게 주로 의류 창고, 의류 사무실, 인터넷 쇼핑몰 사무실 수요가 많다. 특히 DDP 동쪽은 디자니어 클럽 빌딩, 누존빌딩, 동대문 패션 비즈센터 등이 모여있어 공실 염려가 없는 알짜 지역으로 알려져 있다...."
973,[Biz 포커스] 한인 의류업계 '온라인 판매'로 뭉치나,LA 자바시장 한인 의류업체들이 하나로 뭉칠만한 기회가 생겼다. 한인의류협회(KAMA)가 참여한 온라인 마켓플레이스 패션도미노닷컴(Fashiondomino.com)에 한인 최대 의류 도매상가인 샌피드로패션마트협회 소속 업체들이...
974,"유선호, 캐주얼 의류 브랜드 모델 발탁 '광고계 블루칩 등극'",유선호가 의류 브랜드 광고 모델로 활약한다. 큐브엔터테인먼트 유선호가 광고계 블루칩으로 떠오르고 있다. 유선호는 최근 캐주얼 의류 브랜드 TMRW 모델로 발탁됐다. TMRW 관계자는 “훈훈한 외모뿐만 아니라...
975,"제로투세븐 알로앤루·알퐁소, 편안한 라이크 데님 의류 추천","관련사진 유아동 전문기업 제로투세븐의 베이비·토들러 패션 브랜드 '알로앤루', '알퐁소'가 스타일과 편안함을 동시에 잡은 라이크 데님 의류를 출시했다. 라이크 데님은 실제 데님과 같은 느낌을 주면서 촉감이 보다..."
976,"12월 의류관리기·건조기 매출 전년比 2배 이상↑…""2018년에도 판매호조 예상...","12월 매출 의류관리기 전년 대비 283%, 의류건조기 209%의 높은 매출 성장 미세먼지 심하지만 잦은 세탁 어려운 겨울 의류에 의류관리기 수요 늘어 세탁물 적은 1인가구와 집안 일 부담 더는 맞벌이 신혼부부에게도 인기..."
977,"코웨이, 2018 CES서 공기청정기·정수기·의류청정기 전시","코웨이 의류청정기를 포함한 5개 제품과 함께 정수기, 공기청정기, 비데, 매트리스, 코스메틱 제품에 사물인터넷(IoT)·인공지능(AI) 기술을 접목한 제품과 서비스를 대거 선보일 계획이다. 특히 의류청정..."
978,"전남대, 의류학과 2018 졸업작품 전시회",전남대학교 의류학과 2018년 졸업작품 전시회가 오는 5월 29일부터 6월 1일까지 4일동안 전남대 용지관 컨벤션홀 전시관에서 개최된다. ‘혼합’이라는 뜻을 가진 ‘Mlange’를 대주제로 한 이번 전시회에는...
979,"동서식품, 의류 브랜드 HUM과 손잡고 '핫초코 미떼 티셔츠' 출시",동서식품은 캐주얼 의류 브랜드 흄(HUM)과 콜라보레이션한 '핫초코 미떼 디자인 맨투맨 티셔츠'(이하 '미떼 티셔츠')를 출시한다고 8일 밝혔다. 이번 동서식품과 HUM의 콜라보레이션은 지난 2003년 출시 이후 핫초코의...
980,"한파로 웃은 국내 의류업계, 지난해 매출 ‘쑥’",(사진F&F) 겨울 한파와 ‘2018 평창 동계올림픽’으로 시작한 ‘롱패딩(벤치 파카)’ 열풍이 의류업계 매출 신장에 영향을 준 것으로 나타났다. 전년 대비 업계 매출액이 지난해 11월부터 증가하면서 고전하던 의류...
981,"유럽 최대 영국 프리미엄 신발&의류 멀티숍 JD 스포츠, 강남에 국내 첫 매장 ...","  유럽 최대 영국 프리미엄 신발·의류 멀티숍 브랜드 JD스포츠패션코리아(JD Sports Fashion Korea, 이하 JD... 또한, 현재까지 입점이 확정된 나이키, 아디다스, 휠라, 푸마, 노스페이스, 엘레세, 챔피언, 커버낫 등 의류..."
